Molecule_ChEMBL_IDs,Class,BCUTc-1l,BCUTi-1h,BCUTv-1h,PEOE_VSA2,BCUTi-1l,BCUTZ-1h,BCUTs-1l,SlogP_VSA5,Xch-6dv,BCUTd-1h,BCUTZ-1l,SMR_VSA3,Xc-5d,BCUTs-1h,BCUTp-1l,BCUTpe-1l,EState_VSA1,EState_VSA6,piPC9,BCUTdv-1l,BCUTare-1l,Xch-7dv,Xch-6d,ATSC1i
CHEMBL4073227,0,-0.502304187,13.65145399,20.86225109,4.794537184,10.97933399,8.03899817,1.366243177,49.22817536,0.014731391,3.253656633,5.71794375,0.0,0.23570226,7.009366217,0.720629625,2.259893229,5.625586319,0.0,3.960217754,0.987144348,2.21136625,0.030384506,0.055555556,-1.389746266
CHEMBL592967,0,-0.488697832,13.64293331,20.89910031,4.794537184,10.94649106,8.029016462,1.246862968,62.67953631,0.041666667,3.250308769,5.685966885,0.0,0.189678531,7.008272644,0.74148298,2.234398357,0.0,6.066367068,5.579140029,0.987938065,2.184675209,0.091074783,0.111111111,2.874767708
CHEMBL4063015,0,-0.503232628,13.65122268,20.86181714,0.0,10.98018563,8.038778256,1.337955957,44.43363818,0.014731391,3.235583552,5.718928373,0.0,0.19245009,7.008281981,0.720630012,2.261775121,0.0,6.066367068,3.960217754,0.987143983,2.213095816,0.033435477,0.055555556,-1.511884253
CHEMBL269138,0,-0.502309423,13.6514654,20.86317585,4.794537184,10.9793418,8.039011989,1.317304207,100.5947483,0.014731391,3.253696675,5.717951578,0.0,0.23570226,7.009369507,0.720622187,2.259900853,5.625586319,0.0,5.156717799,0.98714361,2.211373951,0.030384506,0.055555556,-1.581677389
CHEMBL577683,0,-0.52936092,14.54022655,24.43422539,10.11132579,10.33809144,16.00200223,0.622304115,10.9373243,0.172115345,3.13524371,5.694209043,5.316788604,0.25,7.008291248,0.741562665,2.242683877,12.01114612,18.87168249,5.238102817,0.6549453,2.192414436,0.208533107,0.219416097,0.817632067
CHEMBL2281929,0,-0.473216421,14.59475189,20.92221753,10.11431827,10.93591312,8.054887607,1.174974023,52.37717509,0.13806234,4.035110984,5.675282562,0.0,1.224275069,8.001939815,0.66920918,2.224300783,33.74220265,36.39820241,7.881819513,0.988937137,2.17449423,0.216368388,0.449764117,16.40486157
CHEMBL4569198,0,-0.524936206,14.7511521,20.90594353,23.82195547,10.94723903,8.028843509,1.155801369,85.3138087,0.289864008,3.226961292,5.68676335,24.54494801,1.03963478,7.010490432,0.743835498,2.235475461,66.49470291,35.14411478,7.107579025,1.808940322,2.185710416,0.310006274,0.920914137,-0.89757798
CHEMBL3116163,0,-0.528621869,17.43070144,26.5238937,4.794537184,10.93816711,35.00041834,1.042557625,30.53782887,0.171737912,4.022111822,5.678322357,4.899909731,0.901160043,8.007391459,0.52697364,2.22686063,11.73975001,24.15209445,7.386587013,0.256010369,2.176668845,0.2597827,0.422725606,-8.836916672
CHEMBL2152635,0,-0.459440924,13.64294919,26.52493429,0.0,10.93867024,35.00142639,1.042657662,11.12690298,0.09188239,3.193410753,5.679462697,0.0,0.469416097,7.008273895,0.741434323,2.2274208,5.969305288,36.40785545,7.10239647,0.255073894,2.177037196,0.188903913,0.355904746,5.868190443
CHEMBL1076430,0,-0.528821608,13.63150469,20.90833793,0.0,10.94518938,8.015255938,1.137937657,36.64179526,0.14505752,4.029992262,5.684726536,0.0,0.598164584,6.002809185,0.775240755,2.233577763,5.601050811,26.35232922,7.506505925,0.992329567,2.183781692,0.276832494,0.394614447,-4.865114508
CHEMBL256070,0,-0.352172656,14.63720705,20.90111363,20.44065716,10.94934316,8.023287594,1.499737557,15.92144017,0.06415003,3.135936561,5.689008107,10.85158279,0.11785113,7.009355459,0.750663707,2.238886548,5.907179729,30.34148838,5.476202011,2.733905715,2.188911371,0.034556026,0.204124145,10.75589819
CHEMBL4457204,0,-0.527922278,14.63721634,20.90181562,20.44065716,10.9479849,8.024217516,1.419350249,15.92144017,0.052908348,3.233419794,5.687434254,10.85158279,0.253933894,7.0093587,0.750663707,2.235768757,11.81435946,48.54058959,6.009120264,0.996623265,2.186068957,0.053581156,0.157617628,-0.512611622
CHEMBL4856244,0,-0.408484755,14.64355122,26.52493957,5.008912524,10.91243743,35.00142737,1.043132093,22.60826052,0.153669868,3.332251908,5.649470715,9.967957042,0.662321195,3.041722818,0.954228635,2.196054215,0.0,0.0,9.434149951,0.255072043,2.146916987,0.309919777,0.471286847,0.073881681
CHEMBL476894,0,-0.410450191,14.56215044,20.82880389,14.77092044,11.01390429,8.029973812,1.209357625,19.06954442,0.042855807,3.209847018,5.752312802,19.7677765,0.604092832,7.010469062,0.741048742,2.298818249,41.98177763,7.047671983,6.187108425,0.996963222,2.249879272,0.063950427,0.136082763,-19.29552731
CHEMBL3234305,0,-0.535485508,17.43122362,20.91646559,9.694446915,10.93372753,9.0144789,1.191723802,59.882596,0.158976008,4.023746869,5.669631319,29.67426431,1.572231615,8.007947321,0.526831213,2.213236493,46.0992841,17.011333,8.323187389,0.989892159,2.164607546,0.237218888,0.477883424,-16.16327223
CHEMBL3234301,0,-0.45834295,17.43122386,20.91945485,9.694446915,10.93372745,9.014477129,1.191719929,59.68580008,0.168370562,4.023748725,5.669631244,29.67426431,1.572231615,8.007947776,0.526833886,2.213236437,34.51851802,4.681802935,8.35226327,0.989890354,2.164607487,0.234254166,0.496612163,-11.52871319
CHEMBL3234302,0,-0.458343312,17.43122466,20.91711594,14.67842544,10.93372747,9.014477934,1.191720065,59.68580008,0.161140747,4.023748725,5.669631267,34.65824283,1.572231615,8.007947922,0.52683273,2.213236455,40.05744327,17.07549008,8.35226327,0.989890858,2.164607506,0.23008003,0.496612163,-17.66331163
CHEMBL427087,0,-0.381415139,13.6399108,20.90319026,14.38361155,10.94176777,8.025157974,1.255332926,51.34226205,0.015625,3.315816371,5.681010811,0.0,0.52113716,7.010832809,0.752343455,2.227836017,39.72213492,13.8474744,4.466626252,0.988918656,2.178393254,0.046817833,0.037037037,6.489860557
CHEMBL4448570,0,-0.457345854,13.64408553,20.88202584,9.589074368,10.9697625,8.030256384,1.074011554,52.87531971,0.206041785,4.051525145,5.709300254,0.0,1.147861432,7.009358705,0.74058224,2.258057894,22.90325261,0.0,6.251903883,0.992425186,2.208291669,0.594681389,0.39475634,4.807528272
CHEMBL463110,0,-0.530670594,13.63759667,20.91833217,0.0,10.93652665,8.022931215,1.12536095,45.09421238,0.169929094,4.0230148,5.676162107,0.0,0.845447549,6.003769474,0.75097738,2.225690114,5.601050811,6.066367068,7.936836047,0.992047589,2.175776099,0.343487494,0.425366474,5.525621686
CHEMBL5559209,0,-0.405562214,14.55913867,20.92436558,0.0,10.91902099,7.073996168,1.239672541,31.24673798,0.08883545,3.06070674,5.658245707,9.967957042,0.0,4.005316327,0.987048882,2.207645598,0.0,12.39368714,5.564041365,1.838814635,2.157799196,0.05404023,0.185395406,-1.97774942
CHEMBL3234307,0,-0.458343982,17.43122659,20.94195758,9.694446915,10.9130395,9.014483141,1.191713971,59.68580008,0.188129586,4.02376263,5.65266149,29.67426431,1.685633918,8.007950528,0.526828517,2.202573274,40.05744327,0.0,8.621452554,0.989886454,2.152594909,0.28732871,0.545924805,-7.75887954
CHEMBL3781432,0,-0.47540268,17.42477323,20.91491954,9.778515705,10.93739013,9.004070405,1.279016081,22.91825565,0.178256094,3.254616105,5.676387996,14.97686957,0.532117557,8.001920204,0.545853898,2.225520669,17.95230174,48.92236606,7.582816054,2.751695342,2.175732921,0.200297705,0.627033725,-3.784712829
CHEMBL3234312,0,-0.458344388,17.4312272,20.92216013,9.694446915,10.9337272,9.014484262,1.218998807,102.3893694,0.267682403,4.022143949,5.669631028,29.67426431,1.460829306,8.007950858,0.526826576,2.213236301,34.51851802,0.0,8.414374581,0.988916124,2.164607335,0.280677304,0.589061313,-8.386367053
CHEMBL436832,0,-0.372515494,14.56956061,20.83456065,0.0,11.01653878,7.098073651,1.130870123,123.001442,0.255998417,4.020016998,5.755533062,19.85184529,0.0,3.068002054,0.960170776,2.304658701,0.0,0.0,6.434947722,0.987143621,2.254883268,0.696665208,0.312859459,-25.08913591
CHEMBL3234308,0,-0.528753925,17.43122835,20.94219031,9.694446915,10.91272255,9.014489006,1.19171331,59.68580008,0.184906658,4.023768537,5.652295562,29.67426431,1.741189473,8.007952105,0.526821245,2.201862036,40.05744327,7.109797541,8.672162286,0.989565302,2.151944348,0.288102989,0.533438979,-11.6397752
CHEMBL2281927,0,-0.473524212,14.59474992,20.92210023,10.11431827,10.93609013,8.05481115,1.17598991,52.37717509,0.141285268,4.034977253,5.675484694,0.0,1.106161377,8.001939277,0.669212389,2.224723561,16.49366715,36.39820241,7.828834528,0.988937304,2.174876806,0.212532393,0.462249944,14.05067036
CHEMBL3234303,0,-0.527827641,17.43122913,20.91985633,9.694446915,10.93372717,9.014494724,1.191713833,59.68580008,0.15712888,4.023766271,5.669630996,29.67426431,1.741189473,8.007952501,0.526812167,2.213236275,46.0992841,10.74817,8.438092488,0.989140654,2.164607308,0.253279296,0.450105646,-23.53093317
CHEMBL3586147,0,-0.38763383,14.69166275,20.89116309,24.80207445,10.95392116,8.05477971,1.199512127,28.70718118,0.042211535,3.162815352,5.692877054,25.81491935,0.476967887,8.001939716,0.669211565,2.241911518,35.49035969,0.0,5.229101256,1.895318723,2.192138486,0.043035831,0.166666667,-0.163732438
CHEMBL3234316,0,-0.528754928,17.4312297,20.94253437,9.694446915,10.91272253,9.014491896,1.218999682,77.06053742,0.288515736,4.022149448,5.652295587,29.67426431,1.463120498,8.007953236,0.526818504,2.201862228,34.51851802,7.109797541,8.686796188,0.997559762,2.151944487,0.320969631,0.644616868,-8.830384836
CHEMBL5288022,0,-0.488197779,14.56216907,20.89038874,14.77092044,10.95524866,8.030152431,1.209312146,24.63299591,0.074930822,3.209982665,5.694935544,19.7677765,0.564235114,7.010460211,0.740997918,2.244841213,41.98177763,13.12369209,6.486541814,0.996960118,2.194858239,0.086630887,0.238144836,-16.05403211
CHEMBL3234395,0,-0.4859238,13.6432008,22.45706009,0.0,10.94542578,17.00212612,1.278364024,48.1740093,0.036458333,3.316674869,5.686209027,0.0,0.684729088,7.0082743,0.741338942,2.231134106,5.969305288,6.066367068,7.411405219,0.773086903,2.17985517,0.113928825,0.092592593,2.136568902
CHEMBL376009,0,-0.495480364,14.54023729,24.43423609,14.38361155,10.3376101,16.00200359,0.626562939,41.48718895,0.043402778,3.275838524,5.68264529,5.316788604,0.425380792,7.010442488,0.741432925,2.229460917,5.969305288,31.18920547,6.486017867,0.656206379,2.179095673,0.085526871,0.12037037,-1.348039966
CHEMBL463212,0,-0.496128899,13.64533387,20.91475822,0.0,10.93982707,8.031527281,1.375362314,11.12690298,0.111493101,3.298232267,5.679404016,0.0,0.456324323,7.009361061,0.740375781,2.228506955,11.93861058,60.66367068,7.048060552,0.997573733,2.17867005,0.092429073,0.451980828,-0.029092525
CHEMBL154191,0,-0.330760646,14.54022477,24.43422497,10.11132579,10.33809223,16.00200199,0.622304773,10.9373243,0.176412582,3.13477691,5.694837264,5.316788604,0.25,7.008290706,0.74158382,2.243892432,12.01114612,11.76188495,4.848606441,0.654947538,2.19349699,0.199673887,0.238144836,4.384227184
CHEMBL5285039,0,-0.493305045,14.56216086,20.82912135,14.77092044,11.01390824,8.030142824,1.209312049,38.83492486,0.042855807,3.209894303,5.752317444,19.7677765,0.564235114,7.010457962,0.741001516,2.29882808,36.0745979,19.1997122,6.277934948,0.987853109,2.249888686,0.063950427,0.136082763,-23.1058862
CHEMBL3781305,0,-0.475402727,14.64332122,20.9149355,9.778515705,10.93739013,8.022289958,1.279016066,22.91825565,0.178256094,3.254616105,5.676387992,14.97686957,0.532117557,7.008273127,0.751670099,2.225520647,6.227901171,54.86790966,7.582816054,2.751688304,2.175732904,0.202221292,0.627033725,-0.60555529
CHEMBL387359,0,-0.495479467,14.54024309,24.43423578,14.38361155,10.33761067,16.00200349,0.626563553,41.48718895,0.043402778,3.275951585,5.682644313,5.316788604,0.425380792,7.010441872,0.741433663,2.22945644,5.969305288,31.18920547,6.446562718,0.656206916,2.179091431,0.085526871,0.12037037,-1.270129022
CHEMBL5279347,0,-0.493306398,14.56216589,20.82939624,14.77092044,11.01390822,8.030148031,1.209312045,51.67656811,0.042855807,3.209906324,5.752317419,19.7677765,0.564235114,7.010459203,0.741000554,2.298828001,36.0745979,19.1997122,6.287277536,0.987852178,2.249888627,0.063950427,0.136082763,-22.4610531
CHEMBL553226,0,-0.458916974,13.64298631,20.90203775,4.794537184,10.9460825,8.029086953,1.32740926,77.8496971,0.018042196,3.276541599,5.685493592,0.0,0.326573065,7.008275435,0.741236081,2.233475748,5.969305288,6.066367068,6.015089517,0.987588873,2.183831401,0.049018644,0.045360921,0.713890367
CHEMBL3343758,0,-0.498376705,14.54028854,20.91141474,4.794537184,10.93891145,8.029611216,1.096054167,75.98649581,0.111171689,4.039773104,5.678609102,5.316788604,1.233974661,7.009361238,0.740884523,2.228601248,24.03301855,0.0,6.497575951,0.988432014,2.178602846,0.353413638,0.16718494,0.893840815
CHEMBL3967885,0,-0.498376904,14.54028851,20.89146251,4.794537184,10.95977472,8.029610988,1.085336776,66.21987854,0.126718394,4.039663873,5.699467966,5.316788604,1.233974661,7.00936115,0.740884404,2.249444648,24.03301855,0.0,6.12249281,0.98843112,2.199449501,0.380856035,0.16718494,0.755508704
CHEMBL369741,0,-0.528832547,13.63109899,20.96474669,0.0,10.89318998,8.014642439,1.323381572,11.12690298,0.136280248,3.330930226,5.632822367,0.0,0.713531279,6.006000461,0.77602845,2.182356746,0.0,50.61779749,9.113232601,0.996623368,2.132438003,0.278823696,0.337915717,12.34160168
CHEMBL583062,0,-0.477436114,14.55716577,20.91455196,9.589074368,10.93703276,8.02983692,1.200357945,81.43846124,0.270552723,4.017089544,5.676101659,30.90230137,0.455118357,7.010458006,0.740334363,2.225343398,29.68515227,20.7712116,6.829071348,0.989887194,2.175532748,0.234472468,0.642956339,-9.821427136
CHEMBL575042,0,-0.498514514,14.55970429,20.79810547,10.20382079,11.0505358,8.02947307,1.22279689,62.3819899,0.143517746,3.138706591,5.788143325,20.60153425,0.36785113,7.009361004,0.740882696,2.331073308,23.96016668,0.0,5.239098007,0.997567961,2.28343613,0.103735664,0.253436788,-7.744565893
CHEMBL3402105,0,-0.530288485,13.63930336,20.91236619,4.794537184,10.94246952,8.024763038,1.256958923,34.12875536,0.087297292,3.254003797,5.682053039,0.0,0.47713601,7.008281995,0.748893919,2.23112339,23.70309024,0.0,7.736470839,0.995943359,2.181304109,0.137220588,0.277777778,4.034517504
CHEMBL3780593,0,-0.475406936,14.64340925,20.91492978,19.89283397,10.93739013,8.054630239,1.279015309,22.91825565,0.178256094,3.254600009,5.676387994,14.97686957,0.580933093,8.001939251,0.669216542,2.225520662,17.05839195,42.85599899,7.61614315,2.751970181,2.175732916,0.203687581,0.627033725,3.258808975
CHEMBL5205250,0,-0.532754766,13.63969279,20.92382395,4.794537184,10.92634987,8.025018421,1.182911059,25.83174751,0.056829848,4.017056041,5.665320813,0.0,0.604318904,7.008283264,0.749728515,2.210171505,16.77935304,19.91384147,8.091416952,0.992567481,2.161084647,0.106000481,0.168957858,6.520845651
CHEMBL3782032,0,-0.475406956,14.64340926,20.9149429,19.89283397,10.93739013,8.054630384,1.279015346,22.91825565,0.178256094,3.254902569,5.676387986,14.97686957,0.618390572,8.00193925,0.669216839,2.225520623,17.05839195,48.92236606,7.623502564,2.751680712,2.175732887,0.203687581,0.627033725,3.258808975
CHEMBL5287496,0,-0.52884849,13.62816003,20.92698074,0.0,10.92475597,8.011730272,1.328435979,22.25380597,0.070125529,3.291980706,5.664348546,0.0,0.578789776,6.003865306,0.776596269,2.213600274,0.0,13.17616461,7.327410891,0.995022782,2.163731926,0.177888197,0.156472032,5.222207941
CHEMBL3586140,0,-0.38764561,14.5949471,20.89162318,19.70339264,10.95392105,8.054791267,1.199511928,50.19234762,0.027777778,3.162303165,5.692876977,21.26715442,0.359116756,8.00194105,0.669207852,2.241911465,29.58317996,0.0,5.092215281,1.837439751,2.192138429,0.029926396,0.083333333,-2.30255315
CHEMBL1811938,0,-0.370933507,13.63687754,20.91047046,4.794537184,10.93792501,8.022086904,1.333809691,67.93938975,0.018042196,3.276382778,5.677399575,0.0,0.326573065,7.008815637,0.753292752,2.225824102,0.0,6.076020107,6.006814876,0.98765814,2.176101928,0.049728523,0.045360921,4.358487137
CHEMBL1631111,0,-0.388208799,13.64358908,20.88364063,4.794537184,10.96440156,8.029592005,1.132176523,45.95158251,0.367371494,4.030805015,5.703887221,0.0,0.773436619,7.009376329,0.741463548,2.252302905,30.38517084,6.076020107,5.648974238,0.987846617,2.202593746,0.516625403,1.045381356,4.839645402
CHEMBL443135,0,-0.296048837,13.62437514,20.89345528,0.0,10.95312243,8.007308795,1.311304976,69.77166772,0.024056261,3.092562206,5.692617146,0.0,0.0,6.003871596,0.787131562,2.241183152,0.0,12.13273414,4.47946523,1.812584486,2.191435894,0.03852692,0.068041382,4.294947333
CHEMBL3634703,0,-0.524880446,13.6464675,20.92754781,4.794537184,10.92812348,8.032606619,1.306496018,179.0740963,0.048112522,3.185252849,5.667681808,0.0,0.166666667,7.010468542,0.740249733,2.216629836,11.93861058,48.55024262,7.125182523,0.98714361,2.166823594,0.067061488,0.136082763,-11.2938133
CHEMBL1078919,0,-0.500530443,14.53781312,20.86026494,4.794537184,11.00187595,8.029441262,1.073885026,78.55860621,0.357269357,4.034597492,5.741486657,0.0,1.338752971,7.008276133,0.740960426,2.290942226,11.7050172,0.0,5.897153868,0.99340377,2.241042099,0.908879497,0.357269357,14.20802618
CHEMBL3402106,0,-0.530469157,13.63970887,20.90943785,4.794537184,10.94549611,8.025131001,1.256958849,28.56530387,0.087297292,3.254016073,5.684981531,0.0,0.47713601,7.008282325,0.748878097,2.233384094,23.70309024,13.18581765,7.756890736,0.997571855,2.183680469,0.120783041,0.277777778,1.097471673
CHEMBL1806811,0,-0.308820489,13.62466538,24.44071666,0.0,10.31139165,17.00110306,0.609986759,0.0,0.19081481,3.208564476,5.690111449,0.0,0.330933093,6.003955905,0.784260374,2.234851209,0.0,12.13273414,5.869605834,0.650324666,2.181292266,0.150334026,0.253933894,8.135206956
CHEMBL1813664,0,-0.371066143,13.63687747,20.9060374,4.794537184,10.9414323,8.022086794,1.315351098,74.36021137,0.018042196,3.276326426,5.680889384,0.0,0.326573065,7.008815584,0.753292738,2.229191571,0.0,6.066367068,5.60557226,0.987657885,2.179490983,0.052069615,0.045360921,4.184147652
CHEMBL1911899,0,-0.477958503,17.42477438,24.4417314,14.2974037,10.31911951,16.01326286,0.30034456,38.00208097,0.087630571,4.043918898,5.694085825,4.899909731,0.716312843,8.00298222,0.54584254,2.241688517,49.23978577,51.10304694,6.517855894,0.645334097,2.188126311,0.096568966,0.268728739,-8.436464403
CHEMBL2376536,0,-0.529836289,14.54907882,20.94730925,0.0,10.91142141,8.012345672,1.242530109,22.60826052,0.224946561,3.282278969,5.651116803,9.967957042,0.506873575,3.514879752,0.776050129,2.201101359,0.0,14.21959508,8.666229251,0.996623366,2.151104432,0.298072485,0.670734117,1.242121425
CHEMBL1221517,0,-0.496000487,13.64343493,20.89934147,9.589074368,10.94620736,8.029477958,1.317308848,68.2938443,0.020833333,3.251233565,5.685636784,0.0,0.212690396,7.009359989,0.741445658,2.233729514,5.969305288,6.9237372,5.046645732,0.987188041,2.184067947,0.043781958,0.055555556,0.548374637
CHEMBL572491,0,-0.477433993,14.55716277,20.91430911,9.589074368,10.93703276,8.029832404,1.200358911,68.59681799,0.265165233,4.017087965,5.676101659,30.90230137,0.455118357,7.010456763,0.740335894,2.225343398,29.68515227,26.96805517,6.774031904,0.989891641,2.175532748,0.258547761,0.707560933,-9.675372279
CHEMBL5286925,0,-0.511024626,14.54786792,20.91160026,4.983978521,10.93729142,8.029247029,1.07855867,45.95158251,0.186983121,4.039631116,5.67415552,4.983978521,1.274213823,7.008276386,0.741454549,2.220620914,17.62292324,6.196843572,7.201517463,0.995025458,2.171451284,0.445588215,0.473461713,1.103484885
CHEMBL5180194,0,-0.532741238,13.6396928,20.92382322,4.794537184,10.92635241,8.025018436,1.182911059,25.83174751,0.056829848,4.017056041,5.665323621,0.0,0.604318904,7.008283264,0.749728622,2.210175404,16.77935304,13.8474744,8.101824517,0.992567482,2.16108844,0.106000481,0.168957858,6.520845651
CHEMBL3740593,0,-0.522576261,13.63885109,20.88683861,9.589074368,10.95874284,8.024130818,1.140089229,41.03950762,0.438249762,4.036227778,5.697942498,0.0,0.930717794,7.009358766,0.752487006,2.244370918,16.98534657,20.7712116,5.924255797,0.988169072,2.195009937,0.707182215,1.177474491,-0.509596183
CHEMBL575459,0,-0.498516731,14.55685537,20.91097857,4.794537184,10.93703276,8.031948044,1.200363583,32.02859109,0.121312276,4.017076237,5.676101659,25.58551277,0.371785024,7.010451301,0.739593467,2.225343398,35.65445756,33.16489874,6.442173111,0.989582337,2.175532748,0.123270859,0.389519551,-17.49365384
CHEMBL4293530,0,-0.491846358,14.55620126,20.8023695,43.97626634,11.06001939,8.040757329,1.171067507,124.0072731,0.0,3.186830815,5.797732933,36.71037847,1.34533821,7.017159009,0.740241885,2.342080926,127.4971247,0.0,5.262690189,0.987667866,2.293324333,0.0,0.0,-16.6384302
CHEMBL5279964,0,-0.492868358,14.56217159,20.89150566,14.77092044,10.95453804,8.030154459,1.20931206,24.63299591,0.074930822,3.209987432,5.694236322,19.7677765,0.564235114,7.010460832,0.741000028,2.244224011,41.98177763,19.1997122,6.422028689,0.996959356,2.194226233,0.086630887,0.238144836,-15.91461785
CHEMBL5267440,0,-0.493325586,14.56215834,20.82900209,14.77092044,11.01390823,8.030140239,1.209312069,32.41410324,0.042855807,3.209888307,5.752317435,19.7677765,0.564235114,7.010457343,0.741001767,2.298828041,36.0745979,13.12369209,6.268504252,0.987855677,2.249888654,0.063950427,0.136082763,-23.47277767
CHEMBL3782015,0,-0.475402121,14.64332022,22.45586895,9.778515705,10.93739013,17.00110371,1.279008996,22.91825565,0.178256094,3.254481151,5.676388003,14.97686957,0.414266427,7.008272193,0.751682829,2.225520663,6.227901171,42.73517552,7.587482738,0.774002998,2.175732889,0.221295731,0.627033725,-2.693981186
CHEMBL375505,0,-0.529115847,14.54929016,24.43217598,4.983978521,10.34661194,16.0012134,1.183268682,32.88596122,0.039467233,4.022113473,5.672602807,15.61755573,0.819501351,7.009376763,0.741429518,2.218363325,18.04226063,7.109797541,7.257203784,0.547193855,2.16936312,0.06855939,0.123596937,-19.86301771
CHEMBL5270820,0,-0.528850775,13.62994584,20.90819535,0.0,10.9453071,8.013570827,1.189628787,42.55970131,0.146664663,3.269695462,5.684862481,0.0,0.413860541,6.002808451,0.77643984,2.23383888,0.0,19.24253168,7.413555798,0.992547241,2.184021035,0.253977546,0.380985446,-1.669495168
CHEMBL572577,0,-0.477431904,14.56019641,20.89035439,14.99835797,10.95526986,8.029826189,1.200360132,70.46001928,0.073530688,4.017080275,5.694858579,31.23511146,0.402368927,7.010455516,0.740335227,2.244735912,29.68515227,26.96805517,5.722972169,0.987165094,2.194765612,0.086300574,0.253436788,-15.6517657
CHEMBL576963,0,-0.498490298,14.55681625,20.91090286,4.794537184,10.93703182,8.029470698,1.253870378,36.84716443,0.136415636,3.240636302,5.676099313,20.26872417,0.587267227,7.009360323,0.740886031,2.225340017,23.96016668,6.196843572,6.261886704,0.988746532,2.175529568,0.171676457,0.438832194,-6.141659459
CHEMBL332941,0,-0.522234549,13.62747405,20.90234825,0.0,10.94604962,8.010903291,1.12769371,69.92012874,0.085956201,4.023006422,5.685543424,0.0,0.678780883,6.003766987,0.778436131,2.234096968,6.103966388,0.0,6.517809742,0.987659611,2.184352673,0.224634484,0.150394821,5.000627469
CHEMBL225347,0,-0.381458772,13.63850349,20.90415544,9.589074368,10.9409733,8.023727811,1.255332797,46.54772487,0.015625,3.315370126,5.680264079,0.0,0.586224542,7.009665885,0.752408493,2.227422689,23.03178045,0.0,4.342993404,0.988691066,2.177921247,0.053421735,0.037037037,6.303061283
CHEMBL227774,0,-0.529117982,14.54964401,20.91055946,4.983978521,10.93645059,8.029274932,1.183275809,52.14842609,0.039467233,4.022116017,5.672602691,15.61755573,0.819501351,7.00937837,0.741425755,2.218363247,18.04226063,7.109797541,7.259316781,0.989316154,2.169363051,0.06855939,0.123596937,-16.07591035
CHEMBL574833,0,-0.477433043,14.56019915,20.89051752,14.99835797,10.95526981,8.029828491,1.183768252,71.46585043,0.071034219,4.022503211,5.694858528,31.23511146,0.668714962,7.010456192,0.740334447,2.244735865,29.68515227,26.96805517,5.793965899,0.987155449,2.194765564,0.095679796,0.244320971,-15.50205944
CHEMBL3780572,0,-0.475402704,17.42477321,20.91490571,9.778515705,10.93739013,9.004070255,1.279015978,22.91825565,0.178256094,3.254474998,5.676387999,14.97686957,0.414266427,8.001920295,0.545857166,2.225520689,6.227901171,42.73517552,7.576591756,2.751970181,2.175732935,0.200297705,0.627033725,-3.784712829
CHEMBL3133992,0,-0.498524951,14.55689127,20.92410855,4.794537184,10.93616963,8.031989301,1.200360308,32.02859109,0.193771959,4.017090916,5.675683863,25.58551277,0.538451691,7.010459559,0.739593097,2.225343398,35.65445756,33.16489874,7.635924542,0.989572922,2.175509589,0.195092572,0.6242276,-9.356419602
CHEMBL500100,0,-0.48936374,13.64137122,20.93682915,14.38361155,10.92819225,8.026573344,1.085882091,72.73869789,0.311909949,4.124122501,5.667644404,0.0,1.743847744,7.010460669,0.75194679,2.215856362,40.57370889,37.25557254,8.93202265,0.99346599,2.166178818,0.723339704,0.73934211,12.17106772
CHEMBL219832,0,-0.495482285,14.54023858,24.43423708,14.38361155,10.33760877,16.00200392,0.626562088,33.20316604,0.075477793,3.275887056,5.682642468,5.316788604,0.425380792,7.010444677,0.741431118,2.229451943,5.969305288,31.18920547,6.844649065,0.656209315,2.179087945,0.108207332,0.222432443,0.857830175
CHEMBL5286888,0,-0.493689185,14.56215582,20.82890217,14.77092044,11.01390826,8.030138476,1.209312207,25.99328162,0.042855807,3.209882247,5.752317488,19.7677765,0.564235114,7.010456723,0.740998363,2.298828232,36.0745979,20.04742929,6.249371778,0.987933697,2.249888804,0.063950427,0.136082763,-23.87503513
CHEMBL435201,0,-0.390911073,14.54906653,20.92185401,14.76249423,10.92868039,8.0219584,1.365835819,16.05191667,0.080670577,3.299888839,5.664970932,9.967957042,0.414523349,7.008268612,0.752713845,2.210746573,0.0,12.39368714,8.116668982,2.752027223,2.161734948,0.132771152,0.256453134,-3.570009019
CHEMBL3781371,0,-0.475400907,14.64331866,20.91485018,9.778515705,10.93739013,8.022179176,1.279016224,22.91825565,0.182553332,3.254421654,5.676388004,14.97686957,0.414266427,7.008272006,0.751683181,2.225520713,6.227901171,30.60244139,7.562662984,2.733906359,2.175732953,0.192279703,0.645762464,-2.852607509
CHEMBL4637942,0,-0.352286109,14.64178031,26.52389189,9.589074368,10.95276061,35.00041801,1.043836901,15.92144017,0.118373131,3.220426238,5.692308834,5.425791397,0.337673112,7.009355668,0.751250074,2.240867565,0.0,30.33183534,6.365610972,0.256014439,2.1905043,0.171033117,0.411900753,8.792919189
CHEMBL4634975,0,-0.352235274,14.64178091,22.45586212,9.589074368,10.95384063,17.00110274,1.30447412,15.92144017,0.118373131,3.220426238,5.692308793,5.425791397,0.337673112,7.009355687,0.751250072,2.240887336,5.907179729,36.39820241,6.365610972,0.774006341,2.190987485,0.147975684,0.411900753,8.371196101
